CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,PLT_typ,DEF_typ,yr_file,row_add,ID
8-66-9604086,8-66-9604086,1,66,2,2,2/4/98,3/12/96,3/12/96,8/29/97,2,US govt defendant,6,2,1,2,"STATE OF MISSOURI, ET AL",STA,"CRAIG, ET AL",FED,STATE ET AL,CRAIG ET AL,PLT,DEF,STRONG,STRONG,STA,FED,1998,1,8-66-9604086-1
8-66-9700832,8-66-9700832,1,66,4,4,11/5/98,6/6/97,6/6/97,8/25/98,2,federal question,6,3,1,1,HARMON INDUSTRIES,BIZ,"BROWNER, ET AL",FED,BROWNER,HARMON ET AL,DEF,PLT,STRONG,STRONG,FED,BIZ,1998,1,8-66-9700832-1
8-66-9706073,8-66-9706073,1,66,5,5,3/30/04,7/2/97,7/2/97,1/23/02,2,federal question,17,-8,1,1,CITIZENS LEGAL ENVIR,NGO,"PREMIUM STANDARD FAR, ET AL",BIZ,CITIZENS ET AL,PREMIUM ET AL,PLT,DEF,STRONG,STRONG,NGO,BIZ,2004,1,8-66-9706073-1
8-66-9804282,NA,2,NA,NA,4,12/18/01,11/12/98,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,EPA ET AL,MO ET AL,NA,NA,NA,NA,FED,IND,2001,1,8-66-9804282-1
8-66-9804282,NA,2,NA,NA,4,8/3/01,11/12/98,NA,NA,2,NA,99,NA,1,6,NA,NA,NA,NA,MO ET AL,EPA ET AL,NA,NA,NA,NA,IND,FED,2001,2,8-66-9804282-2
8-67-0200217,8-67-0200217,2,67,8,8,7/24/03,5/13/02,5/13/02,7/28/03,2,US govt defendant,10,-8,4,-8,STATE OF NEBRASKA,STA,"UBBELOHDE, ET AL",FED,UBBELOHDE,STATE ET AL,DEF,PLT,STRONG,STRONG,FED,STA,2003,1,8-67-0200217-1
8-67-0200217,8-67-0200217,2,67,8,8,5/14/02,5/13/02,5/13/02,7/28/03,2,US govt defendant,10,-8,1,3,STATE OF NEBRASKA,STA,"UBBELOHDE, ET AL",FED,UBBELOHDE ET AL,STATE ET AL,DEF,PLT,STRONG,STRONG,FED,STA,2002,2,8-67-0200217-2
8-67-0303059,8-67-0303059,3,67,4,4,1/18/06,2/14/03,2/14/03,10/13/05,2,US govt defendant,6,1,5,-8,NEBRASKA HABITAT CONSERVATION,NGO,UNITED STATES FISH AND WILDLIF,NGO,CENTER,NE ET AL,PLT,DEF,STRONG,STRONG,NGO,NGO,2006,1,8-67-0303059-1
8-67-0303059,8-67-0303059,3,67,4,4,1/18/06,2/14/03,2/14/03,10/13/05,2,US govt defendant,6,1,5,-8,NEBRASKA HABITAT CONSERVATION,NGO,UNITED STATES FISH AND WILDLIF,NGO,NE,U.S. ET AL,PLT,DEF,MOD,MOD,NGO,FED,2006,2,8-67-0303059-2
8-67-0303059,NA,3,NA,NA,4,1/6/06,12/14/03,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,U.S.,NE ET AL,NA,NA,NA,NA,FED,IND,2006,3,8-67-0303059-3
8-67-1000416,8-67-1000416,1,67,8,8,3/28/11,10/25/10,10/25/10,3/14/11,2,US govt defendant,17,2,2,1,"TYLER, ET AL",IND,"EPA, ET AL",FED,TYLER,ENVIRONMENTAL PROTEC,PLT,DEF,STRONG,STRONG,IND,FED,2011,1,8-67-1000416-1
8-67-1100274,8-67-1100274,1,67,8,8,5/6/14,8/10/11,8/10/11,1/31/14,2,US govt plaintiff,9,1,1,1,"UNITED STATES OF AMERIC, ET AL",FED,"STABL, INC.",BIZ,STABL,UNITED STATES OF AME,DEF,PLT,STRONG,STRONG,BIZ,FED,2014,1,8-67-1100274-1
8-67-1703143,8-67-1703143,1,67,4,4,6/1/18,10/30/17,10/30/17,4/23/18,2,federal question,6,2,5,-8,FOLSOM,IND,"UNITED STATES ARMY CORP, ET AL",FED,FOLSOM,UNITED STATES ARMY C,PLT,DEF,STRONG,STRONG,IND,FED,2018,1,8-67-1703143-1
8-67-7800090,NA,1,NA,NA,4,4/30/93,11/24/76,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,STATE ET AL,NATL. ET AL,NA,NA,NA,NA,STA,NGO,1993,1,8-67-7800090-1
8-67-8800274,NA,1,NA,NA,8,2/24/89,3/25/88,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,PEOPLE OF OMAHA,ICC ET AL,NA,NA,NA,NA,NA,NA,1989,1,8-67-8800274-1
8-67-9000070,8-67-9000070,1,67,4,4,8/12/91,2/21/90,2/21/90,7/1/91,2,US govt defendant,6,2,1,3,CONCERNED CITIZENS OF NEBRASKA,STA,UNITED STATES NUCLEAR,BIZ,CONCERNED ET AL,U.S. ET AL,PLT,DEF,STRONG,STRONG,STA,FED,1991,1,8-67-9000070-1
8-67-9103237,8-67-9103237,1,67,4,4,8/5/91,7/29/91,7/29/91,8/13/91,2,US govt defendant,12,-8,5,-8,"HARLAN CTY WATER, ET AL",BIZ,"BOUTIN, ET AL",FED,HARLAN ET AL,BOUTIN ET AL,PLT,DEF,STRONG,STRONG,BIZ,FED,1991,1,8-67-9103237-1
8-67-9400138,8-67-9400138,1,67,8,8,8/30/96,3/15/94,3/15/94,1/5/96,1,federal question,5,3,1,3,"ARMSTRONG, ET AL",FED,"ASARCO, INC.",BIZ,ASARCO ET AL,ARMSTRONG ET A,DEF,PLT,STRONG,STRONG,BIZ,FED,1996,1,8-67-9400138-1
8-67-9400188,NA,1,NA,NA,8,1/19/96,3/15/94,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,TYLER ET AL,USA ET AL,NA,NA,NA,NA,IND,FED,1996,1,8-67-9400188-1
8-67-9903252,8-67-9903252,1,67,4,4,6/8/00,9/14/99,9/14/99,4/4/00,2,US govt defendant,3,-8,1,1,"NEBRASKA, STATE OF, ET AL",STA,"USA, ET AL",FED,STATE ET AL,USA ET AL,PLT,DEF,MOD,MOD,STA,FED,2000,1,8-67-9903252-1
8-68-1800102,8-68-1800102,1,68,3,3,12/19/19,5/18/18,5/18/18,11/21/19,2,US govt defendant,17,2,2,1,KOENIG,IND,"PRUITT, ET AL",FED,KOENIG,WHEELER,PLT,DEF,STRONG,STRONG,IND,FED,2019,1,8-68-1800102-1
8-68-8800175,8-68-8800175,3,68,3,3,3/22/95,10/4/88,10/4/88,12/30/94,1,US govt plaintiff,9,2,5,-8,US,FED,SARGENT COUNTY WATER RESOUC,LOC,SARGENT,USA ET AL,DEF,PLT,STRONG,STRONG,LOC,FED,1995,1,8-68-8800175-1
8-68-8800175,8-68-8800175,3,68,3,3,5/22/95,10/4/88,10/4/88,12/30/94,1,US govt plaintiff,9,2,5,-8,US,FED,SARGENT COUNTY WATER RESOUC,LOC,SARGENT,USA ET AL,DEF,PLT,STRONG,STRONG,LOC,FED,1995,2,8-68-8800175-2
8-68-8800175,8-68-8800175,3,68,3,3,3/8/95,10/4/88,10/4/88,12/30/94,1,US govt plaintiff,9,2,5,-8,US,FED,SARGENT COUNTY WATER RESOUC,LOC,USA,SARGENT ET AL,PLT,DEF,STRONG,STRONG,FED,LOC,1995,3,8-68-8800175-3
8-68-8800189,8-68-8800189,1,68,1,1,9/1/88,8/29/88,8/29/88,1/25/89,1,US govt defendant,5,2,4,-8,N.DOKOTA WILDFLIFE FED ETAL,NGO,US FOREST SERV ETAL,FED,ND WLDLF FEDERAT,FOREST SERV,PLT,DEF,STRONG,STRONG,NGO,FED,1988,1,8-68-8800189-1
8-68-8900067,8-68-8900067,2,68,4,4,9/13/89,4/20/89,4/20/89,8/21/89,2,US govt defendant,6,2,1,2,NATIONAL WILDLIFE FED,NGO,AGRIC STABILZATION,FED,NATL WLDLF FDRTN,AGRICUTURAL,PLT,DEF,STRONG,STRONG,NGO,FED,1989,1,8-68-8900067-1
8-68-8900067,8-68-8900067,2,68,4,1,5/14/91,4/20/89,4/20/89,8/21/89,2,US govt defendant,6,2,1,1,NATIONAL WILDLIFE FED,NGO,AGRIC STABILZATION,FED,THE ET AL,AGRICULTURAL E,PLT,DEF,MOD,MOD,NGO,FED,1991,2,8-68-8900067-2
8-68-9000097,8-68-9000097,1,68,1,1,5/10/90,5/4/90,5/4/90,1/23/91,2,US govt defendant,14,-8,1,6,STATE OF SOUTH DAKOTA,STA,HAZEN ETAL,FED,HAZEN,STATE OF S.D.,DEF,PLT,STRONG,STRONG,FED,STA,1990,1,8-68-9000097-1
8-68-9200194,8-68-9200194,1,68,1,1,3/25/93,10/8/92,10/8/92,1/12/93,2,US govt defendant,6,2,1,1,"NATL WILDLIFE FEDR, ET AL",NGO,"WHISTLER, ET AL",FED,DONAHUE ET AL,WHISTLER ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,1993,1,8-68-9200194-1
8-68-9500110,8-68-9500110,1,68,3,3,8/22/97,8/4/95,8/4/95,12/30/96,1,US govt plaintiff,9,1,2,1,USA,FED,SHEYENNE TOOLING,BIZ,SHEYENNE,USA,DEF,PLT,STRONG,STRONG,BIZ,FED,1997,1,8-68-9500110-1
8-68-9900046,8-68-9900046,1,68,4,1,6/20/00,5/10/99,5/10/99,4/10/00,1,US govt plaintiff,14,-8,2,1,USA,FED,RIPPLINGER,IND,RIPPLINGER,USA,DEF,PLT,STRONG,STRONG,IND,FED,2000,1,8-68-9900046-1
8-69-0202133,NA,1,NA,NA,3,5/14/02,4/25/02,NA,NA,2,NA,99,NA,1,3,NA,NA,NA,NA,UBBELOHDE ET AL,STATE ET AL,NA,NA,NA,NA,NA,NA,2002,1,8-69-0202133-1
8-69-0203011,8-69-0203011,3,69,3,3,5/8/02,4/25/02,4/25/02,7/28/03,2,US govt defendant,0,-8,1,3,"SOUTH DAKOTA, STATE, ET AL",STA,"UBBELOHDE, ET AL",FED,ERGON ET AL,STATE ET AL,DEF,PLT,MOD,MOD,FED,STA,2002,1,8-69-0203011-1
8-69-0203011,8-69-0203011,3,69,3,3,5/6/02,4/25/02,4/25/02,7/28/03,2,US govt defendant,0,-8,1,3,"SOUTH DAKOTA, STATE, ET AL",STA,"UBBELOHDE, ET AL",FED,MO-ARK ET AL,STATE ET AL,DEF,PLT,MOD,MOD,FED,STA,2002,2,8-69-0203011-2
8-69-0305019,NA,1,NA,NA,5,12/22/04,2/28/03,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,NORTHERN ET AL,JACKSON ET AL,NA,NA,NA,NA,TRIBE,FED,2004,1,8-69-0305019-1
8-69-1005082,8-69-1005082,1,69,5,5,3/25/11,10/19/10,10/19/10,1/28/11,2,US govt defendant,14,0,1,1,"FRIENDS OF THE NORBECK, ET AL",NGO,"U.S. FOREST SERVICE, ET AL",FED,FRIENDS OF THE NORBE,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2011,1,8-69-1005082-1
8-69-1103026,8-69-1103026,1,69,3,3,11/28/16,11/7/11,11/7/11,9/29/16,2,US govt defendant,11,0,1,1,"SISSETON-WAHPETON OYATE, ET AL",TRIBE,"UNITED STATES CORPS OF , ET AL",FED,SISSETON-WAHPETON OY,UNITED STATES CORPS,PLT,DEF,STRONG,STRONG,TRIBE,BIZ,2016,1,8-69-1103026-1
8-69-8505097,NA,1,NA,NA,5,4/20/90,6/10/85,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,"LEGS, TAYLOR WAL",UNITED STATES,NA,NA,NA,NA,NA,NA,1990,1,8-69-8505097-1
8-69-9105101,8-69-9105101,1,69,5,5,6/3/93,9/13/91,9/13/91,3/26/93,2,US govt defendant,6,2,1,1,SHARPS,IND,"USFS, ET AL",FED,SHARPS,U.S. ET AL,PLT,DEF,STRONG,STRONG,IND,FED,1993,1,8-69-9105101-1
8-69-9205101,8-69-9205101,1,69,5,5,1/3/94,8/12/92,8/12/92,10/28/93,2,US govt defendant,6,2,1,1,"SIERRA CLUB, ET AL",NGO,"USFS, ET AL",FED,SIERRA ET AL,U.S. ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,1994,1,8-69-9205101-1
8-69-9604268,8-69-9604268,1,69,4,4,1/17/97,9/17/96,9/17/96,12/11/96,2,US govt defendant,6,1,5,-8,"YANKTON SIOUX TRIBE, ET AL",TRIBE,EPA,FED,YANKTON,U.S. ET AL,PLT,DEF,MOD,MOD,TRIBE,FED,1997,1,8-69-9604268-1
8-69-9903026,8-69-9903026,1,69,3,3,10/27/00,9/24/99,9/24/99,8/7/00,2,US govt defendant,6,2,1,1,CENTRAL SOUTH,NGO,"SECRETARY OF THE, ET AL",FED,CENTRAL,USDA ET AL,PLT,DEF,MOD,MOD,NGO,FED,2000,1,8-69-9903026-1
9-7--0000009,9-7--0000009,1,7-,1,3,6/18/01,2/10/00,2/10/00,3/30/01,2,US govt defendant,17,1,4,-8,SIERRA CLUB ET AL,NGO,"LYONS, JAMES R. ET AL",FED,SIERRA ET AL,LYONS ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2001,1,9-7--0000009-1
9-7--0100290,9-7--0100290,1,7-,3,3,1/31/03,10/5/01,10/5/01,12/27/02,2,US govt defendant,6,2,4,-8,ALASKA CENTER FOR THE EN ET AL,NGO,"SECRETARY, U.S. DEPT OF ET AL",FED,ALASKA ET AL,SECRETARY ET A,PLT,DEF,STRONG,STRONG,NGO,FED,2003,1,9-7--0100290-1
9-7--0300029,9-7--0300029,1,7-,1,1,10/7/04,12/9/03,12/9/03,9/24/04,2,US govt defendant,17,2,1,2,NATURAL RESOURCES DEFENS ET AL,NGO,U.S. FOREST SERVICE ET AL,FED,NATURAL ET AL,USFS ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2004,1,9-7--0300029-1
9-7--0400006,9-7--0400006,1,7-,1,1,1/31/05,2/16/04,2/16/04,1/10/05,2,US govt defendant,6,2,1,1,NORTHERN ALASKA ENVIRONM ET AL,NGO,"NORTON, GALE ET AL",FED,NO. ET AL,NORTON ET AL,PLT,DEF,MOD,MOD,NGO,FED,2005,1,9-7--0400006-1
9-7--0400029,9-7--0400029,1,7-,1,1,12/10/07,11/5/04,11/5/04,9/26/07,2,US govt defendant,6,1,5,-8,ORGANIZED VILLAGE OF KAK ET AL,LOC,U.S. FOREST SERVICE ET AL,FED,UNITED STATES FOREST,ORGANIZED VILLAGE OF,DEF,PLT,STRONG,STRONG,FED,LOC,2007,1,9-7--0400029-1
9-7--0500009,9-7--0500009,1,7-,1,3,9/28/05,5/5/05,5/5/05,7/13/05,2,US govt defendant,6,1,5,-8,YAKUTAT TLINGIT TRIBE,TRIBE,"O'CONNOR, PATRICIA M. ET AL",BIZ,O'CONNOR,YAKUTAT ET AL,DEF,PLT,STRONG,STRONG,BIZ,TRIBE,2005,1,9-7--0500009-1
9-7--0500012,9-7--0500012,2,7-,1,1,7/29/09,9/12/05,9/12/05,11/14/05,1,US govt defendant,11,-8,2,6,SOUTHEAST ALASKA CONSERV ET AL,NGO,U.S. ARMY CORPS OF ENGIN ET AL,FED,SOUTHEAST ALASKA CON,UNITED STATES ARMY C,PLT,DEF,STRONG,STRONG,NGO,FED,2009,1,9-7--0500012-1
9-7--0500012,9-7--0500012,2,7-,1,1,8/10/06,9/12/05,9/12/05,11/14/05,1,US govt defendant,11,-8,1,2,SOUTHEAST ALASKA CONSERV ET AL,NGO,U.S. ARMY CORPS OF ENGIN ET AL,FED,SOUTHEAST ET AL,USACE ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2006,2,9-7--0500012-2
9-7--0500020,9-7--0500020,1,7-,3,3,12/20/05,2/1/05,2/1/05,12/14/05,2,US govt defendant,14,-8,4,-8,"GAULE, JOHN ET AL",IND,"MEADE, JOSEPH ET AL",FED,GAULE ET AL,MEADE ET AL,PLT,DEF,STRONG,STRONG,IND,FED,2005,1,9-7--0500020-1
9-7--0600009,9-7--0600009,2,7-,1,1,6/12/09,8/16/06,8/16/06,3/4/09,2,federal question,6,3,5,-8,SOUTHEAST ALASKA CONSERVATION,NGO,FEDERAL HIGHWAY ADMINISTRATION,FED,FEDERAL HIGHWAY ADMI,SOUTHEAST ALASKA CON,DEF,PLT,STRONG,STRONG,FED,NGO,2009,1,9-7--0600009-1
9-7--0600009,9-7--0600009,2,7-,1,1,6/10/09,8/16/06,8/16/06,3/4/09,2,federal question,6,3,1,1,SOUTHEAST ALASKA CONSERVATION,NGO,FEDERAL HIGHWAY ADMINISTRATION,FED,STATE OF ALASKA,SOUTHEAST ALASKA CON,DEF,PLT,MOD,MOD,STA,NGO,2009,2,9-7--0600009-2
9-7--0600026,9-7--0600026,1,7-,4,4,7/10/07,8/28/06,8/28/06,5/22/07,2,US govt defendant,3,-8,1,1,FAIRBANKS NORTH STAR BOROUGH,LOC,UNITED STATES ARMY CORPS OF EN,FED,FAIRBANKS NORTH STAR,U.S. ARMY CORP OF EN,PLT,DEF,STRONG,STRONG,LOC,BIZ,2007,1,9-7--0600026-1
9-7--0600196,9-7--0600196,2,7-,3,3,8/22/08,8/22/06,8/22/06,7/21/09,1,US govt plaintiff,9,1,4,-8,UNITED STATES OF AMERICA,FED,OLIVER,IND,OLIVER,UNITED STATES OF AME,DEF,PLT,STRONG,STRONG,IND,FED,2008,1,9-7--0600196-1
9-7--0600196,9-7--0600196,2,7-,3,3,8/13/09,8/22/06,8/22/06,7/21/09,2,US govt plaintiff,9,1,1,1,UNITED STATES OF AMERICA,FED,OLIVER,IND,OLIVER,UNITED STATES OF AME,DEF,PLT,STRONG,STRONG,IND,FED,2009,2,9-7--0600196-2
9-7--0700003,NA,1,NA,NA,4,12/17/07,3/5/07,NA,NA,2,NA,99,NA,2,2,NA,NA,NA,NA,CYSEWSKI,ASTRUE,NA,NA,NA,NA,IND,FED,2007,1,9-7--0700003-1
9-7--0700045,9-7--0700045,2,7-,3,3,4/24/07,3/29/07,3/29/07,2/27/08,2,US govt defendant,14,-8,5,-8,NORTH SLOPE BOROUGH,LOC,MINERALS MANAGEMENT SERVICE,BIZ,NORTH ET AL,MMS ET AL,PLT,DEF,MOD,MOD,LOC,BIZ,2007,1,9-7--0700045-1
9-7--0700045,9-7--0700045,2,7-,3,3,3/6/08,3/29/07,3/29/07,2/27/08,2,US govt defendant,14,-8,1,1,NORTH SLOPE BOROUGH,LOC,MINERALS MANAGEMENT SERVICE,BIZ,NORTH SLOPE BOROUGH,MINERALS MANAGEMENT,PLT,DEF,STRONG,STRONG,LOC,BIZ,2008,2,9-7--0700045-2
9-7--0700057,9-7--0700057,1,7-,3,3,6/25/07,4/18/07,4/18/07,6/21/07,2,US govt defendant,6,-8,1,1,BERING STRAIT CITIZENS FOR RES,NGO,U.S. ARMY CORPS OF ENGINEERS,FED,BERING ET AL,USACE ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2007,1,9-7--0700057-1
9-7--0700141,9-7--0700141,1,7-,3,3,5/14/08,7/30/07,7/30/07,4/29/08,2,US govt defendant,17,2,1,1,CENTER FOR BIOLOGICAL DIVERSIT,NGO,KEMPTHORNE,FED,CENTER FOR BIOLOGICA,KEMPTHORNE,PLT,DEF,STRONG,STRONG,NGO,FED,2008,1,9-7--0700141-1
9-7--0800004,9-7--0800004,3,7-,1,1,10/18/10,1/31/08,1/31/08,7/22/10,2,US govt defendant,17,4,5,-8,"NATIVE VILLAGE OF POINT, ET AL",LOC,"KEMPTHORNE, ET AL",FED,NATIVE VILLAGE OF PO,SALAZAR,PLT,DEF,STRONG,STRONG,LOC,FED,2010,1,9-7--0800004-1
9-7--0800004,9-7--0800004,3,7-,1,1,4/13/12,1/31/08,1/31/08,7/22/10,2,US govt defendant,17,4,1,2,"NATIVE VILLAGE OF POINT, ET AL",LOC,"KEMPTHORNE, ET AL",FED,NATIVE VILLAGE OF PO,SALAZAR,PLT,DEF,STRONG,STRONG,LOC,FED,2012,2,9-7--0800004-2
9-7--0800004,9-7--0800004,3,7-,1,1,10/4/10,1/31/08,1/31/08,7/22/10,2,US govt defendant,17,4,5,-8,"NATIVE VILLAGE OF POINT, ET AL",LOC,"KEMPTHORNE, ET AL",FED,SALAZAR,NATIVE VILLAGE OF PO,DEF,PLT,STRONG,STRONG,FED,TRIBE,2010,3,9-7--0800004-3
9-7--0800011,9-7--0800011,1,7-,1,1,7/3/08,5/5/08,5/5/08,7/9/08,2,US govt defendant,14,-8,4,-8,"NATIVE VILLAGE OF POINT, ET AL",LOC,"MINERALS MANAGEMENT SER, ET AL",FED,NATIVE VILLAGE OF PO,MINERALS MANAGEMENT,PLT,DEF,STRONG,STRONG,LOC,FED,2008,1,9-7--0800011-1
9-7--0800159,9-7--0800159,1,7-,3,3,2/5/10,7/8/08,7/8/08,1/13/10,2,US govt defendant,14,-8,1,1,"CENTER FOR BIOLOGICAL D, ET AL",NGO,"KEMPTHORNE, ET AL",FED,CENTER FOR BIOLOGICA,SALAZAR,PLT,DEF,STRONG,STRONG,NGO,FED,2010,1,9-7--0800159-1
9-7--0800162,9-7--0800162,4,7-,3,3,12/16/14,7/10/08,7/10/08,5/27/10,2,US govt defendant,14,-8,4,-8,"GREENPEACE, INC., ET AL",BIZ,"COLE, ET AL",BIZ,COLE,"GREENPEACE, INC.",DEF,PLT,STRONG,STRONG,BIZ,NGO,2014,1,9-7--0800162-1
9-7--0800162,9-7--0800162,4,7-,3,3,6/23/10,7/10/08,7/10/08,5/27/10,2,US govt defendant,14,-8,1,2,"GREENPEACE, INC., ET AL",BIZ,"COLE, ET AL",BIZ,"GREENPEACE, INC.",COLE,PLT,DEF,STRONG,STRONG,BIZ,BIZ,2010,2,9-7--0800162-2
9-7--0800162,9-7--0800162,4,7-,3,3,12/4/14,7/10/08,7/10/08,5/27/10,2,US govt defendant,14,-8,4,-8,"GREENPEACE, INC., ET AL",BIZ,"COLE, ET AL",BIZ,"GREENPEACE, INC.",COLE,PLT,DEF,STRONG,STRONG,BIZ,BIZ,2014,3,9-7--0800162-3
9-7--0800162,9-7--0800162,4,7-,3,3,11/22/17,7/10/08,7/10/08,5/27/10,2,US govt defendant,14,-8,1,2,"GREENPEACE, INC., ET AL",BIZ,"COLE, ET AL",BIZ,"GREENPEACE, INC.",UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,BIZ,FED,2017,4,9-7--0800162-4
9-7--0900003,9-7--0900003,2,7-,1,1,2/16/10,3/2/09,3/2/09,12/18/09,2,US govt defendant,6,1,5,-8,"TONGASS CONSERVATION SO, ET AL",NGO,"COLE, ET AL",BIZ,COLE,TONGASS CONSERVATION,DEF,PLT,STRONG,STRONG,BIZ,NGO,2010,1,9-7--0900003-1
9-7--0900003,9-7--0900003,2,7-,1,1,5/8/09,3/2/09,3/2/09,12/18/09,2,US govt defendant,6,1,2,1,"TONGASS CONSERVATION SO, ET AL",NGO,"COLE, ET AL",BIZ,TONGASS CONSERVATION,COLE,PLT,DEF,STRONG,STRONG,NGO,BIZ,2009,2,9-7--0900003-2
9-7--0900023,9-7--0900023,2,7-,1,1,6/17/11,12/22/09,12/22/09,5/24/11,2,US govt defendant,17,2,1,2,"SOUTHEAST ALASKA CONSER, ET AL",NGO,"UNITED STATES DEPARTMEN, ET AL",FED,STATE OF ALASKA,ORGANIZED VILLAGE OF,PLT,DEF,STRONG,STRONG,STA,FED,2011,1,9-7--0900023-1
9-7--0900023,9-7--0900023,2,7-,1,1,8/29/14,12/22/09,12/22/09,5/24/11,2,US govt defendant,17,2,1,1,"SOUTHEAST ALASKA CONSER, ET AL",NGO,"UNITED STATES DEPARTMEN, ET AL",FED,STATE OF ALASKA,ORGANIZED VILLAGE OF,PLT,DEF,STRONG,STRONG,STA,FED,2014,2,9-7--0900023-2
9-7--0900029,9-7--0900029,1,7-,4,4,9/20/10,6/4/09,6/4/09,6/8/10,2,US govt plaintiff,6,1,5,-8,"GREAT NORTHWEST, INC.",BIZ,"UNITED STATES ARMY CORP, ET AL",FED,UNITED STATES ARMY C,"GREAT NORTHWEST, INC",DEF,PLT,STRONG,STRONG,FED,BIZ,2010,1,9-7--0900029-1
9-7--1000006,9-7--1000006,2,7-,3,3,3/11/10,1/12/10,1/12/10,9/27/10,2,federal question,19,0,1,1,"TONGASS CONSERVATION SO, ET AL",NGO,"UNITED STATES FOREST SE, ET AL",FED,TONGASS CONSERVATION,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2010,1,9-7--1000006-1
9-7--1000006,9-7--1000006,2,7-,3,3,10/4/10,1/12/10,1/12/10,9/27/10,2,federal question,19,0,1,1,"TONGASS CONSERVATION SO, ET AL",NGO,"UNITED STATES FOREST SE, ET AL",FED,TONGASS CONSERVATION,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2010,2,9-7--1000006-2
9-7--1000271,9-7--1000271,3,7-,3,3,3/20/12,12/14/10,12/14/10,3/27/15,2,US govt defendant,17,1,1,1,"STATE OF ALASKA, ET AL",STA,"LUBCHENCO, ET AL",BIZ,ALASKA SEAFOOD COOPE,LUBCHENCO,PLT,DEF,STRONG,STRONG,STA,BIZ,2012,1,9-7--1000271-1
9-7--1000271,9-7--1000271,3,7-,3,3,3/20/12,12/14/10,12/14/10,3/27/15,2,US govt defendant,17,1,1,1,"STATE OF ALASKA, ET AL",STA,"LUBCHENCO, ET AL",BIZ,FREEZER LONGLINE COA,LUBCHENCO,PLT,DEF,STRONG,STRONG,STA,BIZ,2012,2,9-7--1000271-2
9-7--1000271,9-7--1000271,3,7-,3,3,3/20/12,12/14/10,12/14/10,3/27/15,2,US govt defendant,17,1,1,1,"STATE OF ALASKA, ET AL",STA,"LUBCHENCO, ET AL",BIZ,STATE OF ALASKA,LUBCHENCO,PLT,DEF,STRONG,STRONG,STA,BIZ,2012,3,9-7--1000271-3
9-7--1100025,9-7--1100025,5,7-,3,3,7/24/13,3/1/11,3/1/11,1/14/13,2,US govt defendant,11,0,1,2,"ALASKA OIL AND GAS ASSO, ET AL",BIZ,"SALAZAR, ET AL",FED,ALASKA OIL AND GAS A,JEWELL,PLT,DEF,MOD,MOD,BIZ,FED,2013,1,9-7--1100025-1
9-7--1100025,9-7--1100025,5,7-,3,3,7/25/13,3/1/11,3/1/11,1/14/13,2,US govt defendant,11,0,1,2,"ALASKA OIL AND GAS ASSO, ET AL",BIZ,"SALAZAR, ET AL",FED,ARCTIC SLOPE REGIONA,JEWELL,PLT,DEF,MOD,MOD,BIZ,FED,2013,2,9-7--1100025-2
9-7--1100025,9-7--1100025,5,7-,3,3,7/25/13,3/1/11,3/1/11,1/14/13,2,US govt defendant,11,0,1,2,"ALASKA OIL AND GAS ASSO, ET AL",BIZ,"SALAZAR, ET AL",FED,CENTER FOR BIOLOGICA,ALASKA OIL AND GAS A,DEF,PLT,STRONG,STRONG,NGO,BIZ,2013,3,9-7--1100025-3
9-7--1100025,9-7--1100025,5,7-,3,3,7/12/13,3/1/11,3/1/11,1/14/13,2,US govt defendant,11,0,1,2,"ALASKA OIL AND GAS ASSO, ET AL",BIZ,"SALAZAR, ET AL",FED,JEWELL,ALASKA OIL AND GAS A,DEF,PLT,MOD,MOD,FED,BIZ,2013,4,9-7--1100025-4
9-7--1100025,9-7--1100025,5,7-,3,3,7/25/13,3/1/11,3/1/11,1/14/13,2,US govt defendant,11,0,1,2,"ALASKA OIL AND GAS ASSO, ET AL",BIZ,"SALAZAR, ET AL",FED,STATE OF ALASKA,JEWELL,DEF,PLT,STRONG,STRONG,STA,FED,2013,5,9-7--1100025-5
