CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,JUDGDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,yr_file,yr_term,PLT_typ,DEF_typ,row_add,ID
5-36-9001240,5-36-9001240,7,36,6,3,1994-07-15,1990-06-14,1996-04-18,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,1,2,UNITED STATES,FED,MARINE SHALE PRO,BIZ,-8,MARINE SHALE,PLT,DEF,MOD,MOD,1994,1996,UNKNOWN,BIZ,1,5-36-9001240-1
5-36-9001240,5-36-9001240,7,36,6,3,1994-08-16,1990-06-14,1996-04-18,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,1,2,UNITED STATES,FED,MARINE SHALE PRO,BIZ,-8,MARINE SHALE,PLT,DEF,MOD,MOD,1994,1996,UNKNOWN,BIZ,2,5-36-9001240-2
5-36-9001240,5-36-9001240,7,36,6,4,1994-12-14,1990-06-14,1996-04-18,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,1,3,UNITED STATES,FED,MARINE SHALE PRO,BIZ,-8,MARINE SHALE,PLT,DEF,MOD,MOD,1994,1996,UNKNOWN,BIZ,3,5-36-9001240-3
5-36-9001240,5-36-9001240,7,36,6,6,1994-11-25,1990-06-14,1996-04-18,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,1,3,UNITED STATES,FED,MARINE SHALE PRO,BIZ,UNITED STATES,MARINE SHALE,PLT,DEF,STRONG,STRONG,1994,1996,FED,BIZ,4,5-36-9001240-4
5-36-9001240,5-36-9001240,7,36,6,6,1994-11-29,1990-06-14,1996-04-18,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,1,3,UNITED STATES,FED,MARINE SHALE PRO,BIZ,USA,MARINE SHALE,PLT,DEF,STRONG,STRONG,1994,1996,FED,BIZ,5,5-36-9001240-5
5-36-9001240,5-36-9001240,7,36,6,6,1994-11-29,1990-06-14,1996-04-18,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,1,3,UNITED STATES,FED,MARINE SHALE PRO,BIZ,USA,MARINE SHALE,PLT,DEF,STRONG,STRONG,1994,1996,FED,BIZ,6,5-36-9001240-6
5-36-9001240,5-36-9001240,7,36,6,6,1993-01-21,1990-06-14,1993-05-28,1990-06-14,1998-04-15,1,US govt plaintiff,5,3,5,-8,UNITED STATES,FED,MARINE SHALE PRO,BIZ,NA,MARINE,PLT,DEF,MOD,MOD,1993,1993,FED,BIZ,7,5-36-9001240-7
5-36-9200274,5-36-9200274,1,36,3,3,1993-04-08,1992-02-13,1994-02-23,1992-02-13,1993-02-04,2,federal question,6,2,5,-8,LOUISIANA,BIZ,"REILLY, ET AL",FED,STATE OF LA,"BROWNER, ET AL",PLT,DEF,STRONG,STRONG,1993,1994,STA,FED,1,5-36-9200274-1
5-36-9404000,NA,19,NA,NA,6,1995-11-07,1986-07-05,1996-01-29,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,CARRINGTON,UNKNOWN,NA,NA,NA,NA,1995,1996,NA,NA,1,5-36-9404000-1
5-36-9404000,NA,19,NA,NA,6,1997-10-17,1994-07-02,1998-03-16,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,CARTER ET AL,JUNEAU,NA,NA,NA,NA,1997,1998,FED,NA,2,5-36-9404000-2
5-36-9404000,NA,19,NA,NA,6,1996-03-13,1986-07-05,1996-11-13,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,COGLEY,UNKNOWN,NA,NA,NA,NA,1996,1996,NA,NA,3,5-36-9404000-3
5-36-9404000,NA,19,NA,NA,6,1995-10-27,1986-07-05,1996-11-13,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,DAY,UNKNOWN,NA,NA,NA,NA,1995,1996,NA,NA,4,5-36-9404000-4
5-36-9404000,NA,19,NA,NA,6,1997-10-15,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,GUNTER ET AL,JUNEAU,NA,NA,NA,NA,1997,1998,NA,NA,5,5-36-9404000-5
5-36-9404000,NA,19,NA,NA,6,1998-10-15,1994-07-02,1998-10-16,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,HOLMES,PLAINTIFFS',NA,NA,NA,NA,1998,1998,NA,NA,6,5-36-9404000-6
5-36-9404000,NA,19,NA,NA,6,1997-11-24,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,HOLMES ET AL,PLAINTIFFS',NA,NA,NA,NA,1997,1998,NA,NA,7,5-36-9404000-7
5-36-9404000,NA,19,NA,NA,6,1995-11-15,1986-07-05,1996-02-15,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,HOWELL,UNKNOWN,NA,NA,NA,NA,1995,1996,NA,NA,8,5-36-9404000-8
5-36-9404000,NA,19,NA,NA,6,1996-03-13,1986-07-05,1996-11-13,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,JOHNSON,UNKNOWN,NA,NA,NA,NA,1996,1996,FED,NA,9,5-36-9404000-9
5-36-9404000,NA,19,NA,NA,6,1996-03-13,1986-07-05,1996-07-02,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,RAY,UNKNOWN,NA,NA,NA,NA,1996,1996,NA,NA,10,5-36-9404000-10
5-36-9404000,NA,19,NA,NA,6,1997-10-28,1994-07-02,1997-12-05,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,RILEY,JUNEAU,NA,NA,NA,NA,1997,1997,NA,NA,11,5-36-9404000-11
5-36-9404000,NA,19,NA,NA,6,1997-11-05,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,SMITH ET AL,PLAINTIFFS',NA,NA,NA,NA,1997,1998,NA,NA,12,5-36-9404000-12
5-36-9404000,NA,19,NA,NA,6,1997-10-16,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,TALLEY ET AL,JUNEAU,NA,NA,NA,NA,1997,1998,NA,NA,13,5-36-9404000-13
5-36-9404000,NA,19,NA,NA,6,1997-12-29,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,TALLEY ET AL,PLAINTIFFS',NA,NA,NA,NA,1997,1998,NA,NA,14,5-36-9404000-14
5-36-9404000,NA,19,NA,NA,6,1997-08-18,1997-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,TESSIER,PLAINTIFFS',NA,NA,NA,NA,1997,1998,NA,NA,15,5-36-9404000-15
5-36-9404000,NA,19,NA,NA,6,1995-11-07,1986-07-05,1996-11-13,NA,NA,2,NA,99,NA,2,2,NA,NA,NA,NA,TESSIER,UNKNOWN,NA,NA,NA,NA,1995,1996,NA,NA,16,5-36-9404000-16
5-36-9404000,NA,19,NA,NA,6,1997-11-05,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,THIBODAUX ET AL,PLAINTIFFS',NA,NA,NA,NA,1997,1998,NA,NA,17,5-36-9404000-17
5-36-9404000,NA,19,NA,NA,6,1997-11-05,1994-07-02,1998-09-18,NA,NA,2,NA,99,NA,2,1,NA,NA,NA,NA,VAIL ET AL,PLAINTIFFS',NA,NA,NA,NA,1997,1998,NA,NA,18,5-36-9404000-18
5-36-9404000,NA,19,NA,NA,6,1995-12-15,1986-07-05,1996-04-01,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,WATSON,UNKNOWN,NA,NA,NA,NA,1995,1996,NA,NA,19,5-36-9404000-19
5-36-9501610,5-36-9501610,1,36,6,6,1996-02-21,1995-09-12,1996-06-04,1995-09-12,1996-02-08,2,US govt defendant,6,2,1,1,"SIERRA CLUB-ACADIAN, ET AL",NGO,"CLOW, ET AL",FED,SIERRA ET AL,CLOW ET AL,PLT,DEF,STRONG,STRONG,1996,1996,NGO,FED,1,5-36-9501610-1
5-36-9800687,5-36-9800687,2,36,6,6,2002-10-23,1998-04-06,2003-07-09,1998-04-06,1999-03-22,1,US govt plaintiff,17,1,2,1,U S A,FED,"ACADIANA TREATMENT, ET AL",BIZ,JOHNSON,USA,DEF,PLT,MOD,MOD,2002,2003,FED,FED,1,5-36-9800687-1
5-36-9800687,5-36-9800687,2,36,6,6,1999-05-17,1998-04-06,2000-05-03,1998-04-06,1999-03-22,1,US govt plaintiff,17,1,4,-8,U S A,FED,"ACADIANA TREATMENT, ET AL",BIZ,JOHNSON ET AL,USA,DEF,PLT,MOD,MOD,1999,2000,FED,FED,2,5-36-9800687-2
5-37-0900081,5-37-0900081,1,37,4,4,2011-04-29,2009-08-11,2012-03-06,2009-08-11,2011-03-28,2,US govt defendant,17,2,1,1,BOARD OF MISSISSIPPI LEVEE COM,BIZ,"UNITED STATES ENVIRONME, ET AL",FED,BOARD OF MISSISSIPPI,MISSISSIPPI WILDLIFE,PLT,DEF,MOD,MOD,2011,2012,BIZ,NGO,1,5-37-0900081-1
5-38-0200109,5-38-0200109,1,38,1,1,2003-04-14,2002-03-19,2003-06-25,2002-03-19,2003-03-13,2,federal question,6,2,5,-8,GARCIA & SONS,BIZ,"ASHMAN, ET AL",IND,GARCIA,MS ET AL,PLT,DEF,MOD,MOD,2003,2003,BIZ,IND,1,5-38-0200109-1
5-38-0400571,5-38-0400571,1,38,1,1,2005-03-28,2004-06-16,2006-08-23,2004-06-16,2005-03-11,2,US govt defendant,14,-8,1,1,GREATER GULFPORT,LOC,UNITED STATES ARMY,FED,GREATER,US,PLT,DEF,STRONG,STRONG,2005,2006,LOC,FED,1,5-38-0400571-1
5-38-1600034,5-38-1600034,1,38,3,3,2017-10-17,2016-01-22,2018-09-21,2016-01-22,2018-12-19,1,US govt plaintiff,13,0,1,1,UNITED STATES OF AMERICA,FED,"THIRD COAST TOWING, LLC, ET AL",BIZ,"NATURES WAY MARINE,",UNITED STATES OF AME,DEF,PLT,MOD,MOD,2017,2018,BIZ,FED,1,5-38-1600034-1
5-38-1900986,5-38-1900986,1,38,1,6,2021-11-23,2019-12-23,1900-01-01,2019-12-23,2023-01-18,2,US govt defendant,14,0,-8,-8,"HARRISON COUNTY, MISSIS, ET AL",LOC,"MISSISSIPPI RIVER COMMI, ET AL",BIZ,"HARRISON COUNTY, MIS",UNITED STATES ARMY C,PLT,DEF,MOD,MOD,2021,1900,LOC,BIZ,1,5-38-1900986-1
5-38-9700662,5-38-9700662,1,38,1,1,1997-12-30,1997-09-26,1998-09-22,1997-09-26,1998-07-01,2,US govt defendant,13,-8,4,-8,"PINE HILLS, ET AL",LOC,"GULF ISLANDS, ET AL",FED,GULF ET AL,PINE ET AL,DEF,PLT,STRONG,STRONG,1997,1998,FED,LOC,1,5-38-9700662-1
5-39-0100289,5-39-0100289,2,39,5,5,2003-05-28,2001-10-22,2004-10-12,2001-10-22,2003-03-24,2,US govt defendant,6,2,1,2,"DAVIS MOUNTAINS, ET AL",BIZ,"UNITED STATES AIR FO, ET AL",FED,DAVIS ET AL,US ET AL,PLT,DEF,STRONG,STRONG,2003,2004,BIZ,FED,1,5-39-0100289-1
5-39-0100289,5-39-0100289,2,39,5,5,2005-08-18,2001-10-22,2006-10-02,2001-10-22,2003-03-24,2,US govt defendant,6,2,5,-8,"DAVIS MOUNTAINS, ET AL",BIZ,"UNITED STATES AIR FO, ET AL",FED,DAVIS ET AL,US ET AL,PLT,DEF,STRONG,STRONG,2005,2006,BIZ,FED,2,5-39-0100289-2
5-39-0402169,5-39-0402169,1,39,3,3,2006-09-13,2004-10-06,2008-02-07,2004-10-06,2005-08-05,2,US govt defendant,12,-8,1,2,BLUE SKIES ALLIANCE,NGO,LEAVITT,FED,TX ET AL,BLUE,DEF,PLT,MOD,MOD,2006,2008,FED,NGO,1,5-39-0402169-1
5-39-0500293,5-39-0500293,1,39,5,5,2006-08-29,2005-12-30,2006-10-27,2005-12-30,2006-06-28,2,US govt plaintiff,6,2,5,-8,UNITED STATES OF AMERICA,FED,CHEVRON PIPE LINE COMPANY,BIZ,USA,CHEVRON,PLT,DEF,STRONG,STRONG,2006,2006,FED,BIZ,1,5-39-0500293-1
5-39-0700060,5-39-0700060,2,39,3,3,2008-09-12,2007-01-10,2009-03-12,2007-01-10,2010-04-09,2,US govt defendant,6,4,1,1,CITY OF DALLAS TEXAS,LOC,HALL,FED,CITY OF DALLAS TEXAS,UNITED STATES DEPART,PLT,DEF,MOD,MOD,2008,2009,LOC,FED,1,5-39-0700060-1
5-39-1303236,5-39-1303236,4,39,3,3,2017-03-01,2013-08-16,2018-10-01,2013-08-16,2014-01-10,1,US govt plaintiff,14,0,1,3,UNITED STATES OF AMERICA,FED,"LUMINANT GENERATION COM, ET AL",BIZ,SIERRA CLUB,LUMINANT GENERATION,PLT,DEF,MOD,MOD,2017,2018,NGO,BIZ,1,5-39-1303236-1
5-39-1303236,5-39-1303236,4,39,3,3,2019-08-09,2013-08-16,2019-08-09,2013-08-16,2014-01-10,1,US govt plaintiff,14,0,5,-8,UNITED STATES OF AMERICA,FED,"LUMINANT GENERATION COM, ET AL",BIZ,SIERRA CLUB,LUMINANT GENERATION,PLT,DEF,MOD,MOD,2019,2019,NGO,BIZ,2,5-39-1303236-2
5-39-1303236,5-39-1303236,4,39,3,3,2017-03-01,2013-08-16,2018-10-01,2013-08-16,2014-01-10,1,US govt plaintiff,14,0,1,3,UNITED STATES OF AMERICA,FED,"LUMINANT GENERATION COM, ET AL",BIZ,UNITED STATES OF AME,LUMINANT GENERATION,PLT,DEF,STRONG,STRONG,2017,2018,FED,BIZ,3,5-39-1303236-3
5-39-1303236,5-39-1303236,4,39,3,3,2019-07-10,2013-08-16,2019-08-09,2013-08-16,2014-01-10,1,US govt plaintiff,14,0,5,-8,UNITED STATES OF AMERICA,FED,"LUMINANT GENERATION COM, ET AL",BIZ,UNITED STATES OF AME,LUMINANT GENERATION,PLT,DEF,STRONG,STRONG,2019,2019,FED,BIZ,4,5-39-1303236-4
5-39-1700004,5-39-1700004,1,39,7,7,2018-01-15,2017-01-18,2020-07-16,2017-01-18,2017-11-28,1,US govt defendant,3,0,5,-8,VALERO ENERGY CORPORATION,BIZ,"EPA, ET AL",FED,VALERO ENERGY CORPOR,PRUITT,PLT,DEF,MOD,MOD,2018,2020,BIZ,FED,1,5-39-1700004-1
5-39-1800576,5-39-1800576,1,39,3,3,2018-07-16,2018-03-12,2019-08-01,2018-03-12,2019-08-05,2,US govt defendant,14,0,4,-8,"BAR J-B CO INC, ET AL",BIZ,"TEXAS DEPARTMENT OF TRA, ET AL",STA,"BAR J-B COMPANY, INC",TEXAS DEPARTMENT OF,PLT,DEF,STRONG,STRONG,2018,2019,BIZ,STA,1,5-39-1800576-1
5-39-8602908,5-39-8602908,1,39,3,3,1988-02-18,1986-11-21,1988-03-15,1986-11-21,1987-07-01,2,US govt defendant,3,-8,5,-8,CITY OF SOUTHLAKE,LOC,FEDERAL AVIATION,FED,CITY SOUTHLAKE,FAA ETAL,PLT,DEF,MOD,MOD,1988,1988,LOC,FED,1,5-39-8602908-1
5-39-8700580,5-39-8700580,1,39,4,4,1989-03-01,1987-08-26,1989-09-25,1987-08-26,1988-12-19,1,US govt plaintiff,6,2,5,-8,USA,FED,GENERAL MOTORS CORP,BIZ,NA,GM,PLT,DEF,MOD,MOD,1989,1989,FED,BIZ,1,5-39-8700580-1
5-39-8800114,5-39-8800114,1,39,4,4,1989-01-03,1988-02-24,1989-11-27,1988-02-24,1990-02-23,2,US govt defendant,17,2,1,2,VOLUNTARY PURCHASING GROUPS,BIZ,"LAYTON, ROBERT E ET AL",FED,VOLPURCHASING,LEE THOMAS,PLT,DEF,MOD,MOD,1989,1989,BIZ,FED,1,5-39-8800114-1
5-39-9000799,5-39-9000799,2,39,3,3,1991-10-25,1990-04-02,1992-09-14,1990-04-02,1991-08-22,1,US govt defendant,6,2,1,2,SAVE OUR COMMUNITY,LOC,UNITED STATES ENVIRONMENT,FED,SAVE OUR COMMUNI,EPA,PLT,DEF,MOD,MOD,1991,1992,LOC,FED,1,5-39-9000799-1
5-39-9000799,5-39-9000799,2,39,3,3,1991-09-19,1990-04-02,1992-09-14,1990-04-02,1991-08-22,2,US govt defendant,6,2,1,2,SAVE OUR COMMUNITY,LOC,UNITED STATES ENVIRONMENT,FED,SAVE OUR COMMUNI,NA,PLT,DEF,MOD,MOD,1991,1992,LOC,FED,2,5-39-9000799-2
5-39-9100255,NA,1,NA,NA,4,1991-04-25,1991-04-09,1991-07-09,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,DOW,CAMANCHE,NA,NA,NA,NA,1991,1991,NA,NA,1,5-39-9100255-1
5-39-9401427,5-39-9401427,1,39,3,3,1995-09-19,1994-07-07,1997-02-05,1994-07-07,1995-08-18,2,US govt defendant,14,-8,2,1,RHOADS,IND,"ZIRSCHKY, ET AL",FED,RHOADS,ZIRSCHKY ET AL,PLT,DEF,STRONG,STRONG,1995,1997,IND,FED,1,5-39-9401427-1
5-39-9701564,5-39-9701564,1,39,3,3,1998-11-12,1997-06-30,1999-05-20,1997-06-30,1998-08-31,2,US govt defendant,12,-8,5,-8,CROSS TIMBERS CONCER,BIZ,"SAGINAW, ET AL",FED,CROSS,REED,PLT,DEF,MOD,MOD,1998,1999,BIZ,FED,1,5-39-9701564-1
5-3L-0000544,5-3L-0000544,2,3L,2,2,2001-02-14,2000-02-22,2001-07-18,2000-02-22,2000-12-07,2,US govt defendant,6,2,5,-8,RIVERFRONT GARDEN,NGO,"USA, ET AL",FED,NEW,RIVERFRONT ET,DEF,PLT,MOD,MOD,2001,2001,FED,NGO,1,5-3L-0000544-1
5-3L-0000544,5-3L-0000544,2,3L,2,2,2001-02-23,2000-02-22,2001-07-18,2000-02-22,2000-12-07,2,US govt defendant,6,2,5,-8,RIVERFRONT GARDEN,NGO,"USA, ET AL",FED,NEW,RIVERFRONT ET,DEF,PLT,MOD,MOD,2001,2001,FED,NGO,2,5-3L-0000544-2
5-3L-0000989,5-3L-0000989,2,3L,2,2,2002-01-02,2000-03-31,2003-01-24,2000-03-31,2001-11-15,2,US govt defendant,6,2,1,1,"LOCKETT, ET AL",IND,"EPA, ET AL",FED,ASEVEDO ET AL,VILLAGE ET AL,DEF,PLT,WEAK,WEAK,2002,2003,FED,IND,1,5-3L-0000989-1
5-3L-0000989,5-3L-0000989,2,3L,2,2,2001-12-21,2000-03-31,2003-01-24,2000-03-31,2001-11-15,2,US govt defendant,6,2,1,1,"LOCKETT, ET AL",IND,"EPA, ET AL",FED,LOCKETT ET AL,VILLAGE ET AL,PLT,DEF,STRONG,STRONG,2001,2003,IND,FED,2,5-3L-0000989-2
5-3L-0003183,5-3L-0003183,1,3L,2,2,2000-11-10,2000-10-27,2001-01-05,2000-10-27,2000-11-16,2,US govt defendant,18,-8,5,-8,"STEWART, ET AL",FED,FED RESERVE BANK,FED,STEWART ET AL,FED,PLT,DEF,STRONG,STRONG,2000,2001,FED,FED,1,5-3L-0003183-1
5-3L-0003539,5-3L-0003539,1,3L,2,2,2001-11-26,2000-11-30,2003-03-11,2000-11-30,2001-08-17,2,US govt defendant,6,2,1,1,"COALITION OF LA, ET AL",NGO,"AGRI, ET AL",FED,COALTN,DEPT ET AL,PLT,DEF,MOD,MOD,2001,2003,NGO,FED,1,5-3L-0003539-1
5-3L-0300370,5-3L-0300370,2,3L,2,2,2008-07-30,2003-02-06,2008-08-27,2003-02-06,2007-03-28,2,US govt defendant,18,-8,5,-8,HOLY CROSS,OTHER,USACE,FED,US ET AL,HOLY,DEF,PLT,STRONG,STRONG,2008,2008,FED,OTHER,1,5-3L-0300370-1
5-3L-0300370,5-3L-0300370,2,3L,2,2,2007-06-25,2003-02-06,2007-07-30,2003-02-06,2007-03-28,2,US govt defendant,18,-8,5,-8,HOLY CROSS,OTHER,USACE,FED,US ET AL,HOLY,DEF,PLT,STRONG,STRONG,2007,2007,FED,OTHER,2,5-3L-0300370-2
5-3L-0303208,5-3L-0303208,1,3L,2,2,2006-05-26,2003-11-13,2006-08-04,2003-11-13,2006-03-22,1,US govt plaintiff,6,-8,5,-8,USA,FED,LA LAND EXPLOR CO,BIZ,USA,LA,PLT,DEF,STRONG,STRONG,2006,2006,FED,BIZ,1,5-3L-0303208-1
5-3L-0400940,5-3L-0400940,2,3L,2,2,2004-10-21,2004-04-02,2007-01-24,2004-04-02,2004-08-11,2,US govt defendant,6,2,1,3,"O'REILLY, ET AL",FED,USACE,FED,BOPP ET AL,O'REILLY,DEF,PLT,STRONG,STRONG,2004,2007,FED,FED,1,5-3L-0400940-1
5-3L-0400940,5-3L-0400940,2,3L,2,2,2004-10-21,2004-04-02,2007-01-24,2004-04-02,2004-08-11,2,US govt defendant,6,2,1,3,"O'REILLY, ET AL",FED,USACE,FED,US ET AL,O'REILLY,DEF,PLT,STRONG,STRONG,2004,2007,FED,FED,2,5-3L-0400940-2
5-3L-1002179,NA,1,NA,NA,2,2014-12-16,2010-08-10,2016-10-20,NA,NA,1,NA,99,NA,5,-8,NA,NA,NA,NA,BP EXPLORATION & PRO,"TRANSOCEAN, LIMITED",NA,NA,NA,NA,2014,2016,NA,NA,1,5-3L-1002179-1
5-3L-1102076,5-3L-1102076,2,3L,2,2,2013-04-12,2011-08-22,2014-07-16,2011-08-22,2014-09-29,1,US govt plaintiff,18,0,1,1,UNITED STATES OF AMERICA,FED,"AMERICAN COMMERCIAL LIN, ET AL",BIZ,AMERICAN COMMERCIAL,ENVIRONMENTAL SAFETY,DEF,PLT,MOD,MOD,2013,2014,BIZ,FED,1,5-3L-1102076-1
5-3L-1102076,5-3L-1102076,2,3L,2,2,2016-11-08,2011-08-22,2017-11-07,2011-08-22,2014-09-29,1,US govt plaintiff,18,0,1,1,UNITED STATES OF AMERICA,FED,"AMERICAN COMMERCIAL LIN, ET AL",BIZ,AMERICAN COMMERCIAL,UNITED STATES OF AME,DEF,PLT,STRONG,STRONG,2016,2017,BIZ,FED,2,5-3L-1102076-2
5-3L-1300234,5-3L-1300234,6,3L,2,2,2014-08-27,2013-02-07,2016-06-30,2013-02-07,2014-08-27,2,US govt defendant,6,3,1,1,"MARKLE INTERESTS, LLC",BIZ,"UNITED STATES FISH & WI, ET AL",FED,"MARKLE INTERESTS, L.",UNITED STATES FISH A,PLT,DEF,STRONG,STRONG,2014,2016,BIZ,FED,1,5-3L-1300234-1
5-3L-1300234,5-3L-1300234,6,3L,2,2,2019-01-04,2013-02-07,2019-04-02,2013-02-07,2014-08-27,2,US govt defendant,6,3,2,6,"MARKLE INTERESTS, LLC",BIZ,"UNITED STATES FISH & WI, ET AL",FED,"MARKLE INTERESTS, L.",UNITED STATES FISH A,PLT,DEF,STRONG,STRONG,2019,2019,BIZ,FED,2,5-3L-1300234-2
5-3L-1300234,5-3L-1300234,6,3L,2,2,2014-09-09,2013-02-07,2016-06-30,2013-02-07,2014-08-27,2,US govt defendant,6,3,1,1,"MARKLE INTERESTS, LLC",BIZ,"UNITED STATES FISH & WI, ET AL",FED,P&F LUMBER COMPANY 2,UNITED STATES FISH A,PLT,DEF,MOD,MOD,2014,2016,BIZ,FED,3,5-3L-1300234-3
5-3L-1300234,5-3L-1300234,6,3L,2,2,2019-01-03,2013-02-07,2019-04-02,2013-02-07,2014-08-27,2,US govt defendant,6,3,2,6,"MARKLE INTERESTS, LLC",BIZ,"UNITED STATES FISH & WI, ET AL",FED,P&F LUMBER COMPANY 2,UNITED STATES FISH A,PLT,DEF,MOD,MOD,2019,2019,BIZ,FED,4,5-3L-1300234-4
5-3L-1300234,5-3L-1300234,6,3L,2,2,2014-08-29,2013-02-07,2016-06-30,2013-02-07,2014-08-27,2,US govt defendant,6,3,1,1,"MARKLE INTERESTS, LLC",BIZ,"UNITED STATES FISH & WI, ET AL",FED,WEYERHAEUSER COMPANY,UNITED STATES FISH A,PLT,DEF,MOD,MOD,2014,2016,BIZ,FED,5,5-3L-1300234-5
5-3L-1300234,5-3L-1300234,6,3L,2,2,2019-01-03,2013-02-07,2019-04-02,2013-02-07,2014-08-27,2,US govt defendant,6,3,2,6,"MARKLE INTERESTS, LLC",BIZ,"UNITED STATES FISH & WI, ET AL",FED,WEYERHAEUSER COMPANY,UNITED STATES FISH A,PLT,DEF,MOD,MOD,2019,2019,BIZ,FED,6,5-3L-1300234-6
5-3L-1306153,5-3L-1306153,1,3L,2,2,2018-11-14,2013-10-15,2019-07-31,2013-10-15,2018-11-13,2,federal question,3,0,2,5,WALLACE,IND,"BRITISH PETROLEUM, ET AL",BIZ,WALLACE,BRITISH PETROLEUM,PLT,DEF,STRONG,STRONG,2018,2019,IND,BIZ,1,5-3L-1306153-1
5-3L-1601271,5-3L-1601271,1,3L,2,2,2019-01-03,2016-02-12,2020-08-03,2016-02-12,2018-11-02,2,US govt defendant,6,1,1,1,"GULF FISHERMENS ASSOCIA, ET AL",BIZ,"NATIONAL MARINE FISHERI, ET AL",FED,NATIONAL MARINE FISH,GULF FISHERMENS ASSO,DEF,PLT,STRONG,STRONG,2019,2020,FED,BIZ,1,5-3L-1601271-1
5-3L-1902340,5-3L-1902340,1,3L,2,2,2021-01-18,2019-03-13,1900-01-01,2019-03-13,2020-12-18,1,US govt plaintiff,9,1,-8,-8,UNITED STATES OF AMERICA,FED,"E.R.R. LLC, ET AL",BIZ,"E.R.R., L.L.C.",UNITED STATES OF AME,DEF,PLT,STRONG,STRONG,2021,1900,BIZ,FED,1,5-3L-1902340-1
5-3L-8805086,5-3L-8805086,1,3L,2,2,1988-12-09,1988-11-16,1989-08-08,1988-11-16,1988-12-08,2,US govt defendant,3,-8,2,1,BYWATER NEIGHBORHOOD ASSOCIATI,BIZ,"NOTEL, INC",BIZ,BYWATER,TRICARICO,PLT,DEF,MOD,MOD,1988,1989,BIZ,BIZ,1,5-3L-8805086-1
5-3L-9500319,5-3L-9500319,2,3L,2,2,1999-07-14,1995-01-26,1999-10-14,1995-01-26,1995-11-01,2,US govt defendant,18,-8,5,-8,"HONEY IS SWAMP TOURS, ET AL",BIZ,"WITHERSPOON, ET AL",FED,HONEY ET AL,WITHERSPOON ET,PLT,DEF,STRONG,STRONG,1999,1999,BIZ,FED,1,5-3L-9500319-1
5-3L-9500319,5-3L-9500319,2,3L,2,2,1999-06-30,1995-01-26,1999-10-14,1995-01-26,1995-11-01,2,US govt defendant,18,-8,5,-8,"HONEY IS SWAMP TOURS, ET AL",BIZ,"WITHERSPOON, ET AL",FED,WITHERSPOON ET A,HONEY ET AL,DEF,PLT,STRONG,STRONG,1999,1999,FED,BIZ,2,5-3L-9500319-2
5-3L-9502372,5-3L-9502372,2,3L,2,2,1996-12-18,1995-07-21,1997-01-21,1995-07-21,1996-10-11,1,US govt plaintiff,6,1,5,-8,USA,FED,MURPHY EXPLORATION,BIZ,MURPHY,USA,DEF,PLT,STRONG,STRONG,1996,1997,BIZ,FED,1,5-3L-9502372-1
5-3L-9502372,5-3L-9502372,2,3L,2,2,1996-12-30,1995-07-21,1997-01-21,1995-07-21,1996-10-11,1,US govt plaintiff,6,1,5,-8,USA,FED,MURPHY EXPLORATION,BIZ,MURPHY,USA,DEF,PLT,STRONG,STRONG,1996,1997,BIZ,FED,2,5-3L-9502372-2
5-3L-9600527,5-3L-9600527,1,3L,2,2,1999-12-03,1996-02-12,2001-07-09,1996-02-12,1999-10-01,2,US govt defendant,18,1,1,2,"SIERRA CLUB, ET AL",NGO,"SAGINAW, ET AL",FED,BROWNER ET AL,SIERRA ET AL,DEF,PLT,MOD,MOD,1999,2001,FED,NGO,1,5-3L-9600527-1
